id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
140,bash-foxycut,Bash Foxycut,,8/24/2018,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,27,0,0,PC,tomqz,Platformer,,,0,0,0,0,0,0
141,pmcman,Pμcman,,10/17/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,27,0,0,Web,William John Holly,Adventure,,,0,0,0,0,0,0
142,elemental-warrior,Elemental Warrior,,2/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,112,0,0,PC,bunaguchi,Platformer,,,0,0,0,0,0,0
143,papi-commando-100-free-version-pc,Papi Commando - 100% Free Version PC !,,12/21/2014,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,149,0,0,PC,Studio Vetea,Action,,,0,0,0,0,0,0
144,humdrum,Humdrum,,9/4/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,4,0,0,PC,Artifice Machine,Puzzle,,,0,0,0,0,0,0
145,krampus-quest-itch,Krampus Quest (itch),,10/11/2017,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,361,0,0,PC,FrozenRose,Platformer,,,0,0,0,0,0,0
146,matter,Matter (itch),,12/14/2016,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,231,0,0,PC,Juan Barba,Adventure,,,0,0,0,0,0,0
147,einlanzer,Einlanzer,,3/1/2017,FALSE,2019-08-28T22:14:39,http://www.einlanzergame.com,0,0,7,37,0,343,0,0,PC,Andrew Ryan Henke,RPG,Nostalgia Addict Games,,0,11,1,1,0,0
148,starjunk-dssr,Starjunk DSSR,,5/23/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,77,0,0,PC,charon@ss,RPG,,,0,0,0,0,0,0
149,foxglove,Foxglove,,4/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,5,0,0,Web,minuo,,,,0,0,0,0,0,0
150,gate,GATE,,8/22/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,33,0,0,PC,m-lckr,Puzzle,,,0,0,0,0,0,0
151,snownews,SnowNews,,2/11/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,97,0,0,PC,DavidPixel,Adventure,,,0,0,0,0,0,0
152,dinos-stole-my-hyperdrive,Dinos Stole My Hyperdrive,,4/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,44,0,0,Web,Jerementor,Platformer,,,0,0,0,0,0,0
153,the-devils-asshole,The Devil's Asshole,,3/14/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,23,0,0,Web,anna anthropy,,,,0,0,0,0,0,0
154,the-little-prince,The Little Prince,,8/28/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,162,0,0,PC,CerebralTiger,Action,,,0,0,0,0,0,0
155,postman,Postman,,8/12/2018,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,12,0,0,PC||Web,Mysli,Action||Platformer,,,0,0,0,0,0,0
156,mortal-online,Mortal Online,,8/31/2015,FALSE,2019-09-17T07:02:54,http://www.mortalonline.com,2.48,3,1,49,21,491,0,21,PC,Star Vault,Action||RPG||Massively Multiplayer||Indie,Star Vault,,5,316,0,2,11,0
157,willow-itch,Willow (itch),,6/23/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,230,0,0,PC,KevKev,Platformer,,,0,0,0,0,0,0
158,skull-dude,Skull Dude,,4/7/2018,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,51,0,0,PC,TheOtherGuy,Adventure,,,0,0,0,0,0,0
159,ultra6000,Ultra6000,,3/18/2018,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,99,0,0,PC||Linux,P1X,Action,,,0,0,0,0,0,0
160,starfire-lords-genesis,Starfire Lords: Genesis,,6/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,209,0,0,PC||macOS||Linux,josefnpat,Shooter,,,0,0,0,0,0,0
161,race-against-ferrum-gigantes,Race against ferrum gigantes,,4/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,137,0,0,PC||macOS||Linux,justinbieshaar,Adventure||Racing,,,0,0,0,0,0,0
162,rain-game-working-title,Rain Game (working title),,6/11/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,51,0,0,PC,Adam Rezich,Adventure,,,0,0,0,0,0,0
163,medieval-towns,Medieval Towns,,3/1/2017,FALSE,2019-08-23T12:11:33,,0,0,0,0,0,99,0,0,PC||macOS||Linux,Brox||Station 437,Action||Massively Multiplayer||Indie,Station 437,,0,0,0,0,0,0
164,scuttle-at-the-shuttle,Scuttle at the Shuttle,,7/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,92,0,0,PC,Matthew_Moore,Fighting,,,0,0,0,0,0,0
165,the-kleptocracy-of-rodentia,The Kleptocracy of Rodentia,,8/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,137,0,0,PC||macOS,Jem Smith,Action,,,0,0,0,0,0,0
166,lake-serene,Lake Serene,,10/18/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,110,0,0,PC,Reval Indie House,,,,0,0,0,0,0,0
167,of-guards-and-thieves,Of Guards And Thieves,,7/16/2014,FALSE,2020-01-21T13:20:02,http://www.ofguardsandthieves.com,2.54,3,1,55,37,650,0,37,PC,Subvert Games,Action||Shooter||Casual||Indie,Subvert Games,,18,415,6,1,18,1
168,33-grams,33 Grams,,12/14/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,38,0,0,PC||macOS||Linux,Martin Cohen,Adventure,,,0,0,0,0,0,0
169,beat-trainer-deluxe,Beat Trainer Deluxe,,3/16/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC,feversuperstar,,,,0,0,0,0,0,0
170,castle-chaos-itch,Castle Chaos (itch),,12/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,238,0,0,PC||macOS||Linux,GameChump,Action,,,0,0,0,0,0,0
171,white-window,White Window,,3/27/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,PC,Benal,Puzzle,,,0,0,0,0,0,0
172,legends-of-pizza-night,Legends of Pizza Night,,9/27/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,20,0,0,Web,Jason Payne,Adventure,,,0,0,0,0,0,0
173,discocube,DISCOCUBE,,12/12/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,36,0,0,Web,BathPirate,Puzzle,,,0,0,0,0,0,0
174,bumble-bots,Bumble Bots,,5/21/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,80,0,0,Web,eriban,Action||Puzzle,,,0,0,0,0,0,0
175,magitech-city-blitz,MagiTech City Blitz,,5/5/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,161,0,0,PC||macOS,TeamTacoCat,,,,0,0,0,0,0,0
176,eep-train-simulator-mission,EEP Train Simulator Mission,,9/12/2016,FALSE,2019-08-28T22:14:39,http://train-simulator.trendverlag.com,0,0,0,0,0,334,0,0,PC,Trend Redaktions- und Verlagsgesellschaft mbH,Strategy||Simulation,Trend Redaktions- und Verlagsgesellschaft mbH,,0,3,0,0,0,0
177,port-blackfire,Port Blackfire,,5/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,204,0,0,PC||macOS,nemonio,Adventure,,,0,0,0,0,0,0
178,frost-final-demo,Frost Final Demo,,9/29/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,156,0,0,PC,SpaceDogGames,Action,,,0,0,0,0,0,0
179,twirl,Twirl,,1/23/2017,FALSE,2019-07-30T10:13:36,http://www.kassanity.com,0,0,0,0,1,26,0,1,iOS||PC||macOS||Linux,KasSanity||Heather Robertson,Action||Casual,KasSanity,Everyone 10+,0,0,1,0,0,0
180,the-rodinia-project-itch,The Rodinia Project (itch),,8/9/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,207,0,0,PC,Aegon Games,Puzzle,,,0,0,0,0,0,0
181,onychophora,onychophora,,8/14/2018,FALSE,2019-08-28T23:25:10,,0,0,0,0,0,111,0,0,PC||macOS||Linux||Web,renato_grottesi,Puzzle,,,0,0,0,0,0,0
182,bearzerkers-itch,BEARZERKERS (itch),,5/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,280,0,0,PC,Wildgrass,Action,,,0,0,0,0,0,0
183,uncharted-dreams-fate-of-the-miniatures,Uncharted Dreams - Fate of the Miniatures,,4/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,79,0,0,PC||Android,Franklin's Ghost,Platformer,,,0,0,0,0,0,0
184,fear-of-vengeance,FEAR OF VENGEANCE,,7/14/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,143,0,0,PC,Usamahsnakeeater,,,,0,0,0,0,0,0
185,steamedhamsexe,SteamedHams.exe,,1/16/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,27,0,0,PC,MonsterJail,,,,0,0,0,0,0,0
186,the-attics-a-dungeon,The Attic's a Dungeon ?!,,2/27/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,99,0,0,PC||macOS,Martian's Parlor Entertainment,Adventure,,,0,0,0,0,0,0
187,gravity-sketch-vr,Gravity Sketch VR,,,FALSE,2019-01-09T12:41:06,http://gravitysketch.com,0,0,5,0,0,108,0,0,PC,Gravity Sketch,,Gravity Sketch,,0,4,0,0,0,0
188,defend-felinearth-itch,Defend Felinearth (itch),,6/1/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,161,0,0,PC,SlimeG,Shooter,,,0,0,0,0,0,0
189,get-well-soon,Get Well Soon,,5/29/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,Web,shabby,Puzzle,,,0,0,0,0,0,0
190,magnetic,Magnetic,,7/17/2017,FALSE,2019-06-18T05:38:22,,0,0,0,0,0,34,0,0,PC||macOS||Android||Web,ProdigalSon||Drums,Puzzle,,,0,5,0,0,0,0
191,burrowed-time,BURROWED TIME,,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,PC||macOS,ENDESGA,Action,,,0,0,0,0,0,0
192,lovely-anemone,Lovely Anemone,,1/30/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,180,0,0,PC||macOS,Luscious Spirit Studios,,,,0,0,0,0,0,0
193,empress,Empress,,12/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,212,0,0,PC,ashwood,RPG,,,0,0,0,0,0,0
194,blood-alloy-reborn-itch,Blood Alloy: Reborn (itch),,6/23/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,171,0,0,PC,SuppressiveFireGames,Action,,,0,0,0,0,0,0
195,dungeons-clicks,Dungeons & Clicks,,4/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,20,0,0,Web,saucygames,Action,,,0,0,0,0,0,0
196,amazing-frog,Amazing Frog?,,11/21/2014,FALSE,2019-08-28T22:14:39,http://www.fayju.com,0,0,6,0,4,335,0,4,iOS||Linux||PC||macOS,Fayju,Action||Adventure||Indie,Fayju,Everyone 10+,1,15,1,0,1,0
197,soul-of-the-sword,Soul of the Sword,,4/20/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,111,0,0,PC,B Studios,Platformer,,,0,0,0,0,0,0
198,star-billions,Star Billions,,4/7/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,128,0,0,PC,catchandrelease,Adventure,,,0,0,0,0,0,0
199,lil-blue-buddy-itch,Lil' Blue Buddy (itch),,1/22/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,160,0,0,PC||macOS||Linux,Emerald Interactive Games,,,,0,0,0,0,0,0
200,drop-kick,Drop Kick,,11/25/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,10,0,0,Web,st33d,Puzzle,,,0,0,0,0,0,0
201,foggy-road,Foggy Road,,4/9/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,18,0,0,Web,Blue Glasses Publishing||Lucky 3 Studios,Adventure,,,0,0,0,0,0,0
202,elemental-mages,Elemental Mages,,8/15/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,41,0,0,PC||Linux,themightyglider,Action,,,0,0,0,0,0,0
203,a-cosmic-forest,A Cosmic Forest,,7/7/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,37,0,0,PC||macOS||Linux,Titouan Millet,,,,0,0,0,0,0,0
204,seed-of-corruption,Seed of Corruption,,12/3/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,71,0,0,PC,bgra12,Adventure,,,0,0,0,0,0,0
205,the-sheriff,The Sheriff,,4/16/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,59,0,0,PC||Web,PhoenixBoltS,RPG,,,0,0,0,0,0,0
206,hand-and-hand,Hand and Hand,,11/17/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC||macOS,raghaaav,,,,0,0,0,0,0,0
207,fastar,Fastar!,,7/30/2010,FALSE,2020-04-03T02:14:40,http://catinaboxgames.com/,0,0,0,0,0,149,0,0,iOS,Cat in a Box Games,RPG,Cat in a Box Games,,0,0,0,0,0,0
208,arizona-sunshine,Arizona Sunshine,81,12/6/2016,FALSE,2020-06-26T22:22:00,http://www.arizona-sunshine.com,3.76,4,3,87,42,605,0,42,PC||PlayStation 4,Vertigo Games||Jaywalkers Interactive,Action||Adventure||Indie,Vertigo Games,Adults Only,13,294,23,8,17,2
209,awpg,AwPG,,5/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,80,0,0,PC,Akadeax,RPG,,,0,0,0,0,0,0
210,petricine,Petricine,,4/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,44,0,0,PC||macOS,Korigame,Simulation,,,0,0,0,0,0,0
211,youre-my-hero,You're My Hero,,6/17/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,253,0,0,PC||Linux,Stand Off Software,Adventure,,,0,0,0,0,0,0
212,episode-3,Episode 3,,8/30/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,241,0,0,PC,MattiasGustavsson,Platformer,,,0,0,0,0,0,0
213,psycho-strafe,PSYCHO STRAFE,,11/15/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,PC||macOS||Linux,xra,Shooter,,,0,0,0,0,0,0
214,titonic-fisherman,TITONIC FISHERMAN,,4/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,Web,Froach Club,,,,0,0,0,0,0,0
215,one-hit-ko-early-prototype,One Hit KO (EARLY PROTOTYPE),,2/1/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,275,0,0,PC,santiagoc,Action||Fighting,,,0,0,0,0,0,0
216,clearing-your-name,Clearing Your Name,,8/18/2018,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,98,0,0,Web,DaneAsmund,,,,0,0,0,0,0,0
217,taquito-tower-the-burrito-galaxy-bean-saga-30x6,TAQUITO TOWER: THE BURRITO GALAXY BEAN SAGA 30X6,,12/28/2013,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,,swackSoft softWorks workShop,Adventure,,,0,0,0,0,0,0
218,hashiru,Hashiru,,12/19/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,41,0,0,PC,trg601,Adventure,,,0,0,0,0,0,0
219,echo-lake,Echo Lake,,1/27/2017,FALSE,2019-08-28T22:14:39,http://www.echolakegame.com,0,0,6,0,0,159,0,1,PC,Capsule Three,Adventure||Indie,Capsule Three,,0,8,0,0,0,0
220,fyre,Fyre,,8/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,46,0,0,PC,Raindrinker,Adventure||Sports,,,0,0,0,0,0,0
221,dandelion-atwood-deng,Dandelion (Atwood Deng),,8/17/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,Android,Atwood Deng,Puzzle,,,0,0,0,0,0,0
222,paintingsini,paintings.ini,,8/9/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,101,0,0,PC||macOS,lazlo,,,,0,0,0,0,0,0
223,gambling-guns,Gambling Guns,,4/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,57,0,0,PC,Jerementor,Action,,,0,0,0,0,0,0
224,little-tokyo,Little Tokyo,,12/13/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,53,0,0,Web,FlyingFlambe,Simulation,,,0,0,0,0,0,0
225,light-drifter-34,Light Drifter 34,,12/18/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,41,0,0,Web,Thought Reactor,Puzzle,,,0,0,0,0,0,0
226,faeverse-link-itch,FaeVerse Link (itch),,3/15/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,71,0,0,PC,Subsoap,Puzzle,,,0,0,0,0,0,0
227,max-stern-itch,Max Stern (itch),,10/18/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,437,0,0,PC||macOS||Linux,ozzmotor,Adventure,,,0,0,0,0,0,0
228,house-plant-plant-simulator,House Plant - Plant Simulator,,1/11/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,75,0,0,PC,VirtuaWave,Simulation,,,0,0,0,0,0,0
229,disquiet,Disquiet,,4/8/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,15,0,0,PC||Linux,wilbefast,,,,0,0,0,0,0,0
230,messages,Messages,,1/9/2018,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,64,0,0,PC||macOS||Linux,Jusiv,,,,0,0,0,0,0,0
231,bortbytingen,Bortbytingen,,3/28/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,154,0,0,PC,Pinecone Creations,Adventure,,,0,0,0,1,0,0
232,germ-scope,Germ Scope,,5/5/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,11,0,0,PC,Wugabuga,Adventure,,,0,0,0,0,0,0
233,le-chat-fonce-petite-adventure-2,Le Chat Fonce: Petite Adventure 2,,8/16/2018,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,43,0,0,Web,Roberto Romao,Adventure,,,0,0,0,0,0,0
234,sticks-stones,Sticks & Stones,,8/29/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,20,0,0,macOS||PC||Linux,adventuretron,Adventure,,,0,0,0,0,0,0
235,mirai-zufall-random-episode-of-the-future,Mirai Zufall: Random Episode of the Future,,1/13/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,145,0,0,PC||macOS||Linux,vn@410,,,,0,0,0,0,0,0
236,possession-itch,possession (itch),,11/10/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,74,0,0,PC||macOS,pfail,Puzzle,,,0,0,0,0,0,0
237,autumns-fall,Autumn's Fall,,12/27/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,52,0,0,PC||macOS||Web,anttihaavikko,Puzzle,,,0,0,0,0,0,0
238,coalesce,Coalesce,,4/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,105,0,0,PC,Coalesce,,,,0,0,0,0,0,0
239,geneshift,Geneshift,,4/27/2017,FALSE,2019-09-17T03:45:49,http://geneshift.net,2.2,1,3,40,139,380,0,139,Linux||PC,Nik Nak Studios,Action||RPG||Indie,Nik Nak Studios,,114,1754,2,1,26,1
240,the-wild-eternal-itch,The Wild Eternal (itch),,9/8/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,335,0,0,PC,Ilsanjo,Adventure,,,0,1,0,0,0,0
241,artemisa,Artemisa,,8/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,116,0,0,PC,WastedHorchata,Action,,,0,0,0,0,0,0
242,quiet-of-the-leaves,Quiet of the Leaves,,4/21/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,293,0,0,PC,Quiet of the Leaves Team,Adventure,,,0,0,0,0,0,0
243,one-small-step-liam-de-valmency,One Small Step (Liam de Valmency),,9/21/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,68,0,0,PC||macOS||Linux,Liam de Valmency,Platformer,,,0,0,0,0,0,0
244,bloom,Bloom (itch),,4/4/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,98,0,0,PC,ArtFX School,Adventure||Puzzle,,,0,0,0,0,0,0
245,pewdiepie-dating-simulator,PewDiePie Dating Simulator,,7/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,13,0,0,PC||macOS||Linux,OmogonixYT,Simulation,,,0,0,0,0,0,0
246,game-night,Game Night,,11/6/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,133,0,0,PC,crazetex,RPG,,,0,0,0,0,0,0
247,tickle-monster-vs-suits,Tickle Monster vs Suits,,8/31/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,82,0,0,PC||Linux,DOS,,,,0,0,0,0,0,0
248,elsewhere-high-chapter-2-a-visual-novel,Elsewhere High: Chapter 2 - A Visual Novel,,4/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,143,0,0,PC||macOS,Penholder,Adventure,,,0,0,0,0,0,0
249,gamecompany-tycoon,GameCompany Tycoon,,8/16/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,159,0,0,PC||macOS||Linux,Octavian Matei,Simulation,,,0,0,0,0,0,0
250,the-keep,The Keep,61,9/11/2014,FALSE,2019-08-28T22:14:39,http://thekeep-game.com/Nintendo3DS/,0,0,5,25,3,563,0,3,PC||macOS||Nintendo 3DS||Nintendo Switch,CINEMAX,RPG||Indie,Cinemax,,1,56,0,1,0,0
251,astrobeats,Astrobeats,,5/15/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,133,0,0,PC||macOS,Andrew Forsythe,,,,0,0,0,0,0,0
252,five-nights-at-thomass,Five Nights at Thomas's,,3/5/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,53,0,0,PC,jfun300,Strategy,,,0,0,0,0,0,0
253,endless-lander,Endless Lander,,6/18/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,48,0,0,Android,Squirrelbot Games,Action,,,0,0,0,0,0,0
254,mid-air,mid-air,,2/26/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,59,0,0,PC||macOS,Caleb Middlebrook,,,,0,0,0,0,0,0
255,the-story-of-melody,The Story of Melody,,10/23/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,232,0,0,PC||macOS,Glacier Games,Adventure,,,0,0,0,0,0,0
256,switch-or-die-trying-itch,Switch - Or Die Trying (itch),,12/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,90,0,0,macOS||Linux||PC,Threye,Platformer,,,0,0,0,0,0,0
257,swapland,Swapland,,11/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC||macOS||Linux,arcadia-clojure,Shooter,,,0,0,0,0,0,0
258,ironmash,IRONMASH!,,5/7/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,57,0,0,PC,Norberto,Strategy,,,0,0,0,0,0,0
259,real-fps,Real FPS,,2/8/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,52,0,0,PC,Sick Games,Shooter,,,0,0,0,0,0,0
260,brains-of-racing,Brains of Racing,,4/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,44,0,0,PC||Android,5you,Racing,,,0,0,0,0,0,0
261,brain-out,BRAIN / OUT,,2/24/2017,FALSE,2019-09-17T05:33:03,https://brainout.org,3.03,4,1,110,68,174,0,68,PC||macOS||Linux,Desertkun,Action||Massively Multiplayer||Indie,Desertkun,,19,470,4,0,32,5
262,starbear-taxi-itch,Starbear: Taxi (itch),,7/10/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,100,0,0,PC,Funktronic Labs,Action,,,0,0,0,0,0,0
263,underfelldisbelief,Underfell:Disbelief,,4/19/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,39,0,0,PC,dethilluminatigames,Puzzle,,,0,0,0,0,0,0
264,home-of-the-wasteland,Home of the Wasteland,,4/2/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,215,0,0,PC,Zaclexion,Adventure,,,0,0,0,0,0,0
265,birdbrain-ld40,BirdBrain [LD40],,12/5/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,183,0,0,PC,Cosmic Crystal Games,Platformer,,,0,0,0,0,0,0
266,museum-itch,Museum (itch),,8/28/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,27,0,0,PC,Quentin KerguÃ©len,,,,0,0,0,0,0,0
267,tieced,Tieced,,4/12/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,166,0,0,PC||macOS,tieced,Platformer,,,0,0,0,0,0,0
268,sound-echoes,Sound Echoes,,1/28/2017,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,11,0,0,PC,MatheusMortatti,Platformer,,,0,0,0,0,0,0
269,ctextrisexe-traviswhendrix-vgmede-radaeze,"C://TEXTRIS.EXE (traviswhendrix, vgmede, radaeze)",,4/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,43,0,0,PC||macOS||Web,traviswhendrix||vgmede||radaeze,Adventure||Puzzle,,,0,0,0,0,0,0
270,robo-tea2ndserving-demo,robo-tea:2ndServing! (demo),,12/18/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,35,0,0,PC||macOS||Linux,jo-robo/robohaven,,,,0,0,0,0,0,0
271,dynasty-feud-demo,Dynasty Feud Demo,,6/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,174,0,0,PC,kaia_studios,Action||Fighting,,,0,0,0,0,0,0
272,chronicles-of-a-dark-lord-tides-of-fate-remastered,Chronicles of a Dark Lord: Tides of Fate Remastered,,3/31/2017,FALSE,2019-08-28T22:14:39,,0,0,4,0,2,233,0,2,PC,Kisareth Studios,RPG||Indie,Kisareth Studios,,0,28,1,0,0,0
273,whiteout-itch,Whiteout (itch),,8/25/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,71,0,0,PC||macOS||Linux,René Rother,Adventure,,,0,0,0,0,0,0
274,cranium-conundrum-itch,Cranium Conundrum (itch),,8/17/2016,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,110,0,0,PC,tristanjmnz,Platformer,,,0,0,0,0,0,0
275,the-hunting-season-vr,The Hunting Season VR,,7/1/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,436,0,0,PC,Guardsman111,Simulation,,,0,0,0,0,0,0
276,porcelain-pork-purloiner,Porcelain Pork Purloiner,,1/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,36,0,0,PC,DrMelon,Platformer,,,0,0,0,0,0,0
277,defending-camelot-itch,Defending Camelot (itch),,8/16/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,380,0,0,PC,ZekGame,Strategy,,,0,0,0,0,0,0
278,currently-running-processes,Currently Running Processes,,3/10/2014,FALSE,2019-08-28T23:25:09,,0,0,0,0,0,63,0,0,PC||macOS||Linux,Cut Garnet Games,Action,,,0,0,0,0,0,0
279,dont-blink-2,Don't Blink!,,9/22/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,16,0,0,PC,FREEZX,Platformer,,,0,0,0,0,0,0
280,afuera,Afuera,,11/23/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,112,0,0,PC||macOS||Linux,Anomie,,,,0,0,0,0,0,0
